화재:인적사고	아파트에서 불이 나	네 명이 숨지고 여러 명이 다쳤습니다	경기도 군포시의 한 <e1>아파트에서 불이 나</e1> <e2>네 명이 숨지고 여러 명이 다쳤습니다</e2>.
화재:인적사고	약물중독치료센터에서 불이나	수십 명이 숨지거나 다쳤습니다	중앙아시아 아제르바이잔에 있는 <e1>약물중독치료센터에서 불이나</e1> <e2>수십 명이 숨지거나 다쳤습니다</e2>.
화재:인적사고	약물중독센터에서 불이나	24명이 숨지고 4명이 다쳤습니다	현지 시간으로 오늘 새벽 6시쯤 아제르바이잔 수도 바쿠에 있는 <e1>약물중독센터에서 불이나</e1> 적어도 <e2>24명이 숨지고 4명이 다쳤습니다</e2>.
화재:인적사고	아파트에서 불이 났는데	어린 아이 3명이 숨졌습니다	광주광역시의 한 <e1>아파트에서 불이 났는데</e1> <e2>어린 아이 3명이 숨졌습니다</e2>.
화재:인적사고	아파트에서 불이 나	중년 부부가 숨지고 20대 아들이 다쳤다	새벽 시간대 인천 한 <e1>아파트에서 불이 나</e1> <e2>중년 부부가 숨지고 20대 아들이 다쳤다</e2>.
화재:인적사고	다세대주택 건물에서 불이 나	주민 1명이 숨지고 1명이 크게 다쳤다	경기 안산시 <e1>다세대주택 건물에서 불이 나</e1> <e2>주민 1명이 숨지고 1명이 크게 다쳤다</e2>.
화재:인적사고	차량에서 불이 나	3명이 숨지고 2명이 다쳤다	경기 동두천의 한 야산에 주차된 <e1>차량에서 불이 나</e1> <e2>3명이 숨지고 2명이 다쳤다</e2>.
화재:인적사고	무인텔에서 불이 나	2명이 숨지고 5명이 병원으로 이송	1일 오후 10시58분쯤 전남 여수시 돌산읍 우두리 한 <e1>무인텔에서 불이 나</e1> <e2>2명이 숨지고 5명이 병원으로 이송</e2>됐다.
화재:인적사고	모텔 객실에서 화재가 발생	9명의 사상자가 발생	전남여수의 한 <e1>모텔 객실에서 화재가 발생</e1>해 <e2>9명의 사상자가 발생</e2>했다.
화재:인적사고	무인텔에서 화재가 발생	투숙객 2명이 숨졌다	전남 여수의 한 <e1>무인텔에서 화재가 발생</e1>해 30분 만에 진화됐으나 <e2>투숙객 2명이 숨졌다</e2>.
화재:인적사고	모텔 객실에서 화재가 발생	투숙객 2명이 숨지고 5명이 다쳤다	전남 여수의 한 <e1>모텔 객실에서 화재가 발생</e1>해 <e2>투숙객 2명이 숨지고 5명이 다쳤다</e2>.
화재:인적사고	공장에서 불이 나	직원 1명이 부상	밤사이 경북 영천 <e1>공장에서 불이 나</e1> <e2>직원 1명이 부상</e2>을 입었다.
화재:인적사고	원룸건물에서 불이 나	1명이 숨지고 3명이 다쳤습니다	오늘 오전 8시 반쯤 광주 동구 계림동의 한 <e1>원룸건물에서 불이 나</e1> <e2>1명이 숨지고 3명이 다쳤습니다</e2>.
화재:물적사고	전기히터 작업을 위해 기계를 작동	불길이 번졌다	경찰과 소방당국은 “공장동 안에서 <e1>전기히터 작업을 위해 기계를 작동</e1>하는 순간 ‘펑’ 소리와 함께 <e2>불길이 번졌다</e2>”는 공장 관계자의 말을 토대로 화재 원인을 조사 중이다.
화재:인적사고	이층버스에 불이 나	최소 20명이 숨지고 10명이 다쳤습니다	남미 페루의 수도 리마에서 <e1>이층버스에 불이 나</e1> <e2>최소 20명이 숨지고 10명이 다쳤습니다</e2>.
화재:물적사고	내연기관의 결함	화재	현지언론은 <e1>내연기관의 결함</e1>을 <e2>화재</e2> 원인으로 꼽았지만 정확한 사고 원인은 조사중입니다.
화재:인적사고	제조공장에서 화재가 발생	근로자 1명이 다치는 사고가 발생	인천소방본부 제공 조선일보 캡쳐인천의 한 화장지 <e1>제조공장에서 화재가 발생</e1>해 <e2>근로자 1명이 다치는 사고가 발생</e2>했다.
화재:인적사고	제조 공장에서 불이나	근로자 30여 명이 대피하고 70대 A 씨가 다리에 부상	2일 소방당국에 따르면 이날 오전 15분께 인천시 서구 당하동의 한 화장지 <e1>제조 공장에서 불이나</e1> <e2>근로자 30여 명이 대피하고 70대 A 씨가 다리에 부상</e2>을 입고 병원으로 이송됐다.
화재:물적사고	충전 중이던 전동 킥보드	화재를 일으켰다	2020년 12월에도 부산 구포동 한 주택 거실에서 <e1>충전 중이던 전동 킥보드</e1>가 <e2>화재를 일으켰다</e2>.
화재:인적사고	아파트 지하에서 화재가 발생	주민 30여명이 대피	3일 오전 3시 36분쯤 인천시 부평구 삼산동의 한 22층짜리 <e1>아파트 지하에서 화재가 발생</e1>해 <e2>주민 30여명이 대피</e2>했다.
화재:물적사고	전기 합선	불이 시작	경찰과 소방당국은 <e1>전기 합선</e1>으로 배전 설비에서 <e2>불이 시작</e2>된 것으로 보고 정확한 화재 원인과 재산피해 규모를 조사하고 있다.
화재:인적사고	아파트 4층에서 화재가 발생	3명의 사상자가 발생	2일 오전 3시 20분쯤 인천시 서구 석남동의 한 6층짜리 <e1>아파트 4층에서 화재가 발생</e1>해 <e2>3명의 사상자가 발생</e2>했다.
화재:인적사고	화재가 발생	70대 근로자 1명이 다쳤습니다	인천 서구의 한 화장지 제조 공장에서 <e1>화재가 발생</e1>해 <e2>70대 근로자 1명이 다쳤습니다</e2>.
화재:인적사고	공장에서 불이나	70대 직원 1명이 다쳤다	2일 오전 인천시 서구 화장지제조 <e1>공장에서 불이나</e1> <e2>70대 직원 1명이 다쳤다</e2>.
화재:인적사고	공장에서 불이나	70대 직원 1명이 다친	2일 오전 인천시 서구 화장지제조 <e1>공장에서 불이나</e1> <e2>70대 직원 1명이 다친</e2> 가운데, 1시간 30분 만에 큰 불길을 잡았다.
화재:인적사고	공장에서 불이나	70대 직원 1명이 다쳤다	2일 오전 인천시 서구 화장지제조 <e1>공장에서 불이나</e1> <e2>70대 직원 1명이 다쳤다</e2>.
화재:인적사고	공장에서 불이 나	70대 남성 직원 1명이 다리에 부상	인천서부소방서에 따르면 이날 오전 10시 16분쯤 인천시 서구의 화장지 제조 <e1>공장에서 불이 나</e1> <e2>70대 남성 직원 1명이 다리에 부상</e2>을 입어 병원에서 치료를 받고 있다.
화재:인적사고	아파트에서 불이나	중년 부부가 숨지고 아들이 다쳤다	인천의 한 <e1>아파트에서 불이나</e1> <e2>중년 부부가 숨지고 아들이 다쳤다</e2>.
화재:인적사고	승용차에서 화재가 발생	1명이 부상	인천의 한 아파트 지하주차장 1층서 주차된 카니발 <e1>승용차에서 화재가 발생</e1>해 <e2>1명이 부상</e2>했다.
화재:인적사고	아파트에서 불이 나	일가족 3명이 부상	인천의 한 <e1>아파트에서 불이 나</e1> <e2>일가족 3명이 부상</e2>을 당하는 사고가 발생했다.
화재:물적사고	인덕션 렌지를 끄지 않은 상태	불이 붙은 것	소방당국은 A씨가 <e1>인덕션 렌지를 끄지 않은 상태</e1>에서 빨랫감을 옮기던 중 <e2>불이 붙은 것</e2>으로 보고 정확한 화재원인을 조사 중이다.
화재:인적사고	아파트 4층에서 화재가 발생	3명의 사상자가 발생	2일 오전 3시20분쯤 인천시 서구 석남동의 한 6층짜리 <e1>아파트 4층에서 화재가 발생</e1>해 <e2>3명의 사상자가 발생</e2>했다.
화재:인적사고	아파트에서 불이 나	중년 부부가 숨지고 20대 아들이 다쳤다	인천의 한 <e1>아파트에서 불이 나</e1> <e2>중년 부부가 숨지고 20대 아들이 다쳤다</e2>.
화재:인적사고	아파트 4층에서 불이나	A(50)씨와 B(47)씨 부부가 숨졌다	2일 오전 3시 17분께 인천시 서구 석남동의 한 <e1>아파트 4층에서 불이나</e1> <e2>A(50)씨와 B(47)씨 부부가 숨졌다</e2>.
화재:인적사고	불이 나	중년 부부가 숨지고 20대 아들이 다치는 사건이 발생	인천소방본부 제공새해 초부터 인천 한 아파트에서 방화로 추정되는 <e1>불이 나</e1> <e2>중년 부부가 숨지고 20대 아들이 다치는 사건이 발생</e2>했다.
화재:인적사고	아파트 4층에서 불이 나	A(50)씨와 그의 아내 B(47)씨가 숨졌다	2일 인천소방본부와 인천 서부경찰서에 따르면 이날 오전 3시 17분쯤 인천시 서구 석남동의 한 <e1>아파트 4층에서 불이 나</e1> 집 안에 있던 <e2>A(50)씨와 그의 아내 B(47)씨가 숨졌다</e2>.
화재:물적사고	방화	화재 발생	인천 아파트서 <e1>방화</e1> 추정 <e2>화재 발생</e2>.
화재:물적사고	방화	불이 나	인천소방본부 제공새해 초부터 인천 한 아파트에서 <e1>방화</e1>로 추정되는 <e2>불이 나</e2> 중년 부부가 숨지고 20대 아들이 다치는 사건이 발생했다.
화재:인적사고	아파트에서 불이나	중년 부부가 숨지고 아들이 다쳤다	인천의 한 <e1>아파트에서 불이나</e1> <e2>중년 부부가 숨지고 아들이 다쳤다</e2>.
화재:인적사고	아파트에서 화재가 발생	부부가 숨졌다	2일 새벽 인천 서구의 한 <e1>아파트에서 화재가 발생</e1>해 <e2>부부가 숨졌다</e2>.
화재:인적사고	아파트에서 불이 나	부부가 숨졌다	인천소방본부 제공2일 오전 3시17분쯤 인천 서구의 한 <e1>아파트에서 불이 나</e1> <e2>부부가 숨졌다</e2>.
화재:인적사고	아파트 4층에서 화재가 발생	ㄱ씨(51)와 ㄱ씨의 아내 ㄴ씨(48)가 숨졌다	인천소방본부는 서구 석남동의 한 <e1>아파트 4층에서 화재가 발생</e1>해 <e2>ㄱ씨(51)와 ㄱ씨의 아내 ㄴ씨(48)가 숨졌다</e2>고 밝혔다.
화재:인적사고	식품공장에서 불이 나	1명이 부상	1일 오전 3시 10분께 인천시 서구 오류동에 있는 한 <e1>식품공장에서 불이 나</e1> <e2>1명이 부상</e2>을 입었다.
화재:인적사고	식품공장에서 불이 나	1명이 부상	4시간 만에 진화 1일 오전 3시 10분께 인천시 서구 오류동에 있는 한 <e1>식품공장에서 불이 나</e1> <e2>1명이 부상</e2>을 입었다.
화재:인적사고	화재	공장 근로자 1명이 2층에서 떨어져 다리를 다쳐	<e1>화재</e1>가 나자 <e2>공장 근로자 1명이 2층에서 떨어져 다리를 다쳐</e2> 119구급대가 인근 병원으로 이송했다.
화재:인적사고	화재	70대 근로자 한 명이 다쳤고	<e1>화재</e1>로 인해 <e2>70대 근로자 한 명이 다쳤고</e2>, 1층짜리 샌드위치 패널 구조로 된 공장 내외부가 불탔습니다.
화재:물적사고	방화로 추정	불이 나	인천의 한 아파트에서 <e1>방화로 추정</e1>되는 <e2>불이 나</e2> 중년 부부가 숨지고 20대 아들이 다쳤다.
화재:인적사고	불이 나	중년 부부가 숨지고 20대 아들이 다쳤다	인천의 한 아파트에서 방화로 추정되는 <e1>불이 나</e1> <e2>중년 부부가 숨지고 20대 아들이 다쳤다</e2>.
화재:인적사고	화재가 발생	11명이 숨지는 참사가 발생	일본에서 저소득층 고령자들이 모여 생활하는 시설에서 <e1>화재가 발생</e1>해 <e2>11명이 숨지는 참사가 발생</e2>했습니다.
화재:인적사고	아파트 4층에서 화재가 발생	3명의 사상자가 발생	2일 오전 3시 20분쯤 인천시 서구 석남동의 한 6층짜리 <e1>아파트 4층에서 화재가 발생</e1>해 <e2>3명의 사상자가 발생</e2>했다.
화재:인적사고	아파트에서 화재가 발생	중년 부부가 숨지고 20대 아들이 다쳤다	인천의 한 <e1>아파트에서 화재가 발생</e1>해 <e2>중년 부부가 숨지고 20대 아들이 다쳤다</e2>.
화재:인적사고	노인 시설에 불이나	11명이 사망하고 3명이 다쳤다	지난 31일(현지 시각) 밤 11시 40분, 일본 홋카이도 삿포로시의 한 <e1>노인 시설에 불이나</e1> <e2>11명이 사망하고 3명이 다쳤다</e2>.
화재:인적사고	시설에서 불이 나	노인 11명이 숨지고 3명이 다쳤습니다	일본 삿포로시의 노인용 자립지원 <e1>시설에서 불이 나</e1> <e2>노인 11명이 숨지고 3명이 다쳤습니다</e2>.
화재:인적사고	다세대 주택에서 불이 나	주민 1명이 연기를 마셔	오늘 오전 7시 20분쯤 서울 송파구 잠실동의 한 <e1>다세대 주택에서 불이 나</e1> <e2>주민 1명이 연기를 마셔</e2> 병원으로 옮겨졌습니다.
화재:인적사고	불이 나	80대 노인이 숨졌다	한밤 중 전기장판 발화로 추정되는 <e1>불이 나</e1> 잠자던 <e2>80대 노인이 숨졌다</e2>.
화재:인적사고	단독주택에서 불이 나	A(82·여)씨가 숨졌다	3일 경기 파주소방서에 따르면 이날 오전 2시25분쯤 파주시 파평면의 한 <e1>단독주택에서 불이 나</e1> 안방에 있던 <e2>A(82·여)씨가 숨졌다</e2>.
화재:물적사고	전기장판 발화	불이 나	한밤 중 <e1>전기장판 발화</e1>로 추정되는 <e2>불이 나</e2> 잠자던 80대 노인이 숨졌다.
화재:물적사고	떨어진 담배꽁초	불이 난 것	소방 당국은 도배 작업 중 <e1>떨어진 담배꽁초</e1>에서 <e2>불이 난 것</e2>으로 보고 정확한 화재 원인을 조사하고 있습니다.
화재:물적사고	가스폭발	불이 났습니다	오늘 새벽 6시 20분쯤 부산 사상구 엄궁동의 한 2층짜리 주택 1층에서 <e1>가스폭발</e1>로 추정되는 <e2>불이 났습니다</e2>.
화재:물적사고	용접작업을 하던 중	불이 난 것	경찰과 소방당국은 이들이 공장 내 송풍기를 수리 때 <e1>용접작업을 하던 중</e1> <e2>불이 난 것</e2>으로 추정하고 정확한 화재 원인을 조사 중이다.
화재:물적사고	용접을 하던 중	불이 난 것	경찰과 소방당국은 이들이 공장 내 송풍기를 수리하려고 <e1>용접을 하던 중</e1> <e2>불이 난 것</e2>으로 추정했다.
화재:물적사고	가스레인지 위에 올려놓은 음식물이 가열	불이 난 것	경찰과 소방당국은 <e1>가스레인지 위에 올려놓은 음식물이 가열</e1>되며 <e2>불이 난 것</e2>으로 보고 정확한 화재 원인을 조사하고 있습니다.
화재:인적사고	단독주택에서 불이 나	1명이 다치고	청도군의 한 <e1>단독주택에서 불이 나</e1> <e2>1명이 다치고</e2>, 3500여만원의 재산피해가 났다.
화재:인적사고	단독주택에서 불이 나	1명이 다치고	청도=김채은 기자경북 청도군의 한 <e1>단독주택에서 불이 나</e1> <e2>1명이 다치고</e2>, 3500여만원의 재산피해가 났다.
화재:물적사고	화목보일러 취급 부주의	불이 난 것	경찰과 소방당국은 <e1>화목보일러 취급 부주의</e1>로 <e2>불이 난 것</e2>으로 보고 정확한 화재원인과 피해규모 등을 조사 중이다.
화재:인적사고	아파트에서 화재가 발생	1명이 숨지고 92명이 다쳤다	청주의 한 <e1>아파트에서 화재가 발생</e1>해 <e2>1명이 숨지고 92명이 다쳤다</e2>.
화재:인적사고	아파트에서 화재가 발생	20대 남성 1명이 사망하고 92명이 연기흡입 등 부상	청주에 있는 한 고층 <e1>아파트에서 화재가 발생</e1>해 <e2>20대 남성 1명이 사망하고 92명이 연기흡입 등 부상</e2>을 입었다.
화재:인적사고	화재	A(25)씨가 사망	하지만 이 <e1>화재</e1>로 아파트 3층(120㎡)이 전소됐으며 해당 층에 거주하던 <e2>A(25)씨가 사망</e2>하는 인명피해가 생겼다.
화재:물적사고	촛불 취급 부주의	화재가 발생	경찰과 소방당국은 <e1>촛불 취급 부주의</e1>로 <e2>화재가 발생</e2>한 것으로 보고 정확한 화재 원인을 조사중이다.
화재:인적사고	아파트에서 불이 나	주민 50여 명이 급히 대피	청주의 한 <e1>아파트에서 불이 나</e1> <e2>주민 50여 명이 급히 대피</e2>했습니다.
화재:물적사고	켜져 있던 촛불	화재가 시작	소방당국은 방 안에 <e1>켜져 있던 촛불</e1> 쪽에서 <e2>화재가 시작</e2>된 것으로 보고 정확한 화재 원인을 조사하고 있습니다.
화재:인적사고	차량에서 시작된 불	인근 주민들이 대피	<e1>차량에서 시작된 불</e1>은 필로티 구조 빌라 일부도 태워 <e2>인근 주민들이 대피</e2>하는 소동이 벌어졌다.
화재:물적사고	아궁이에 불을 지펴놓고	불이 옮겨붙은 것	소방당국은 음식을 하기 위해 <e1>아궁이에 불을 지펴놓고</e1> 자리를 비운 사이 <e2>불이 옮겨붙은 것</e2>으로 보고 화재 원인을 조사 중입니다.
화재:인적사고	주택 별채에서 불이 나	64살 할아버지와 18살 손주가 손등에 화상	전남 나주소방서에 따르면 어제(30일) 오전 10시쯤 나주시 봉황면 한 <e1>주택 별채에서 불이 나</e1> <e2>64살 할아버지와 18살 손주가 손등에 화상</e2>을 입는 등 경상을 입었습니다.
화재:물적사고	스파크	화재가 발생	평택해양경찰서 관계자는 “최초 화재가 발생했던 어선에 휘발유를 주입하던 중 <e1>스파크</e1>로 인해 <e2>화재가 발생</e2>한 것으로 보고 있다.
화재:물적사고	전기히터 작업을 위해 기계를 작동	불길이 일었다	경찰과 소방당국은 “<e1>전기히터 작업을 위해 기계를 작동</e1>시키는 과정에서 ‘펑’ 소리와 함께 <e2>불길이 일었다</e2>”는 관계자의 말을 토대로 정확한 화재 원인을 조사하고 있다.
화재:인적사고	화재	공장 직원 A씨(37)가 양쪽 팔에 화상	이번 <e1>화재</e1>로 <e2>공장 직원 A씨(37)가 양쪽 팔에 화상</e2>을 입여 병원으로 이송됐고, 화재 당시 식당·기숙사동이 비어 있어 추가 인명 피해는 발생하지 않은 것으로 알려졌다.
화재:물적사고	켜져 있던 촛불	화재가 시작	소방당국은 방 안에 <e1>켜져 있던 촛불</e1> 쪽에서 <e2>화재가 시작</e2>된 것으로 추정하고, 정확한 원인과 피해 규모를 조사 중입니다.
화재:인적사고	이층버스에 불이 나	20명이 숨지고 10명 가까이 다쳤다	페루 수도 리마에서 <e1>이층버스에 불이 나</e1> 적어도 <e2>20명이 숨지고 10명 가까이 다쳤다</e2>.
화재:물적사고	전기적 결함	불이 시작	페루 리마에서 완전히 타 뼈대만 남은 이층버스 EPA=연합뉴스사고 직후에는 버스 뒤편의 내연기관에서 <e1>전기적 결함</e1>에서 <e2>불이 시작</e2>됐다는 보도가 나온 가운데, 소방당국은 정확한 사고 원인을 조사 중이라고 밝혔다.
화재:인적사고	상가건물에서 불이 나	3명이 다치고	경북 포항의 한 4층 <e1>상가건물에서 불이 나</e1> <e2>3명이 다치고</e2> 30여만원의 재산피해가 났다.
화재:물적사고	배선 접촉 불량	불이 난 것	경찰과 소방당국은 분전반 내 <e1>배선 접촉 불량</e1>으로 인해 <e2>불이 난 것</e2>으로 보고 정확한 화재원인과 피해규모 등을 조사 중이다.
화재:물적사고	가스폭발	화재가 발생	포항 남부소방서 등에 따르면 3일 오전 7시 23분쯤 포항시 남구 연일읍의 한 초등학교 급식실에서 <e1>가스폭발</e1>로 추정되는 <e2>화재가 발생</e2>했다.
화재:인적사고	화재	4명이 숨지고 7명이 부상	이 <e1>화재</e1>로 <e2>4명이 숨지고 7명이 부상</e2>했다.
화재:물적사고	폭발	화재가 발생	3일 오전 경북 포항시 남구 모 초등학교 급식실에서 <e1>폭발</e1>과 함께 <e2>화재가 발생</e2>해 출동한 소방관이 수습하고 있다.
화재:물적사고	폭발	화재가 발생	3일 오전 7시 23분께 경북 포항시 남구 모 초등학교 급식실에서 <e1>폭발</e1>로 추정되는 <e2>화재가 발생</e2>했다.
화재:물적사고	폭발	화재가 발생	3일 오전 경북 포항시 남구 모 초등학교 급식실에서 <e1>폭발</e1>과 함께 <e2>화재가 발생</e2>해 유리창이 깨져 있다.
화재:인적사고	빌라에서 불이 나	1명이 숨지고 4명이 부상	1일 오전 2시 34분경 부산 수영구의 한 6층짜리 <e1>빌라에서 불이 나</e1> <e2>1명이 숨지고 4명이 부상</e2>했다.
화재:물적사고	전기적 요인	불이 시작	경찰과 소방당국은 4층 주거지에 있던 김치냉장고에서 <e1>전기적 요인</e1>으로 인해 <e2>불이 시작</e2>된 것으로 보고 있다.
화재:인적사고	화재	2명이 연기를 흡입	이 <e1>화재</e1>로 주민 <e2>2명이 연기를 흡입</e2>해 병원으로 이송됐으며, 60여 명이 자력으로 대피했다.
화재:인적사고	약물중독치료센터에서 큰 불이나	최소 24명이 숨졌습니다	아제르바이잔 약물중독치료센터 화재…최소 24명 사망2일(현지시간)아제르바이잔 수도 바쿠에 있는 <e1>약물중독치료센터에서 큰 불이나</e1> <e2>최소 24명이 숨졌습니다</e2>.
화재:인적사고	옥상 가건물에서 불이나	1명이 다쳤다	2일 오후 1시35분께 경기 화성시 우정읍의 2층 건물 <e1>옥상 가건물에서 불이나</e1> <e2>1명이 다쳤다</e2>.
화재:인적사고	아파트에서 불이 나	아이 3명이 숨지는 사건이 발생	31일 오전 2시26분쯤 광주 북구 두암동의 한 <e1>아파트에서 불이 나</e1> <e2>아이 3명이 숨지는 사건이 발생</e2>했다.
화재:인적사고	아파트에서 불이 나	아이 3명이 숨지는 사건이 발생	31일 오전 2시26분쯤 광주 북구 두암동의 한 <e1>아파트에서 불이 나</e1> <e2>아이 3명이 숨지는 사건이 발생</e2>했다.
화재:물적사고	전기적 열이 발생	화재가 난 것	또 콘센트 안에서 트래킹과 전선 단락 등으로 <e1>전기적 열이 발생</e1>해 <e2>화재가 난 것</e2>으로 판단했다.
화재:인적사고	폭발음과 함께 불이나	4명이 숨지고 7명이 다쳤다	1일 오후 4시 37분쯤 리모델링 공사 중이던 경기 군포시 산본동의 한 아파트에서 <e1>폭발음과 함께 불이나</e1> <e2>4명이 숨지고 7명이 다쳤다</e2>.
화재:인적사고	단독주택에서 불이 나	74살 남성 1명과 60대 여성 3명 등 네 명이 숨진 채 발견	앞서 오늘(1일) 새벽 0시 20분쯤 강원도 홍천군 모곡리에 있는 <e1>단독주택에서 불이 나</e1> <e2>74살 남성 1명과 60대 여성 3명 등 네 명이 숨진 채 발견</e2>됐습니다.
화재:물적사고	폭발	화재가 발생	테헤란 북부의 시나 아타르 보건소에서 이날 오후 8시 56분쯤 <e1>폭발</e1>과 함께 <e2>화재가 발생</e2>했다.
화재:인적사고	화재	4명이 목숨을 잃고 7명이 다쳤다	이날 오후 4시 37분경 해당 아파트에서 발생한 <e1>화재</e1>로 오후 8시 기준 <e2>4명이 목숨을 잃고 7명이 다쳤다</e2>.
화재:인적사고	공사 현장에서 불이 나	38명이 숨지고 10명이 다쳤습니다	지난달 29일 오후 1시 32분쯤 이천시 모가면의 물류창고 <e1>공사 현장에서 불이 나</e1> <e2>38명이 숨지고 10명이 다쳤습니다</e2>.
화재:물적사고	폭발	불이 시작	현재로선 화재 당시 지하 2층에서 이뤄진 우레탄 작업으로 유증기(기름증기)가 발생했고, 미상의 화원에 의해 <e1>폭발</e1>이 일어나면서 <e2>불이 시작</e2>됐을 것으로 추정되고 있습니다.
화재:인적사고	화재	38명의 사망자와 10명의 부상자가 발생	경기 이천시 물류창고 공사현장 <e1>화재</e1>로 <e2>38명의 사망자와 10명의 부상자가 발생</e2>한 다음날인 30일 오전 합동감식반이 사고 현장을 조사하고 있다.
화재:인적사고	주택에서 불이 나	80대 노모와 60대 아들 등 2명이 숨졌다	경남 밀양 한 <e1>주택에서 불이 나</e1> <e2>80대 노모와 60대 아들 등 2명이 숨졌다</e2>.
화재:물적사고	폭발	화재가 발생	31일 오후 울산시 남구 SK지오센트릭에서 <e1>폭발</e1> 추정 <e2>화재가 발생</e2>해 불꽃과 검은 연기가 치솟고 있다.
화재:인적사고	화재가 발생	2명이 사망	SK지오센트릭㈜ 사업장은 지난 4월 20일에도 톨루엔 저장탱크 내부 작업 중 <e1>화재가 발생</e1>해 <e2>2명이 사망</e2>하는 사고가 발생한 바 있다.
화재:인적사고	화재가 발생	환자 15명 이상이 목숨을 잃었다	신종 코로나바이러스 감염증(코로나19) 대확산으로 어려움을 겪고 있는 인도에서 병원 <e1>화재가 발생</e1>해 코로나19 <e2>환자 15명 이상이 목숨을 잃었다</e2>.
화재:인적사고	화재까지 발생	환자 15명 이상이 목숨을 잃었다	(코로나19) 대확산으로 신음하고 있는 인도에서 병원 <e1>화재까지 발생</e1>, 치료받던 코로나19 <e2>환자 15명 이상이 목숨을 잃었다</e2>.
화재:인적사고	화재가 발생	환자 10여명이 숨지기도 했다	인도에서는 3월 26일에도 병원이 있는 뭄바이의 쇼핑몰에서 <e1>화재가 발생</e1>, 코로나19 <e2>환자 10여명이 숨지기도 했다</e2>.
화재:인적사고	화재가 발생	환자 13명 이상이 목숨을 잃었다	지난달 23일에도 서부 마하라슈트라주 비라르의 비자이 발라브 병원에서 <e1>화재가 발생</e1>, 중환자실에서 치료받던 코로나19 <e2>환자 13명 이상이 목숨을 잃었다</e2>.
화재:물적사고	방화	불이 나	오늘 새벽 1시쯤 강원도 춘천시 동면의 한 주택에서 <e1>방화</e1>로 추정되는 <e2>불이 나</e2> 2시간 만에 꺼졌습니다.
화재:물적사고	방화	불이 난 것	소방당국은 부부싸움을 하다 <e1>방화</e1>로 <e2>불이 난 것</e2>으로 보고 정확한 화재 원인을 조사하고 있습니다.
화재:인적사고	아파트 6층에서 불이 나	65살 여성 이 모 씨가 숨졌습니다	앞서 어제 저녁 7시 반쯤엔 강원도 원주시 개운동의 한 <e1>아파트 6층에서 불이 나</e1>, 집 안에 있던 <e2>65살 여성 이 모 씨가 숨졌습니다</e2>.
화재:인적사고	화재	70대 남성 1명과 60대 여성 3명 등 4명이 숨졌다	이날 <e1>화재</e1>로 <e2>70대 남성 1명과 60대 여성 3명 등 4명이 숨졌다</e2>.
화재:인적사고	주택에서 불이 나	70대 남성 1명과 60대 여성 3명 등 4명이 숨졌다	11일 오전 0시 21분경 강원 홍천 서면 모곡리의 한 <e1>주택에서 불이 나</e1> <e2>70대 남성 1명과 60대 여성 3명 등 4명이 숨졌다</e2>.
화재:인적사고	단독주택에서 불이나	부부 등 4명이 숨졌습니다	강원도 홍천의 <e1>단독주택에서 불이나</e1> <e2>부부 등 4명이 숨졌습니다</e2>.
화재:인적사고	아파트 12층에서 불이 나	5명이 숨졌다	1일 오후 4시 37분경 경기도 군포시 산본동의 한 <e1>아파트 12층에서 불이 나</e1> 지금까지 <e2>5명이 숨졌다</e2>.
화재:인적사고	화재가 발생	5명이 숨졌다	1일 오후 4시 37분쯤 경기 군포시 산본동의 한 아파트 12층에서 <e1>화재가 발생</e1>해 <e2>5명이 숨졌다</e2>.
화재:인적사고	아파트 12층에서 불이 나	4명이 숨졌다	1일 경기도소방본부 등에 따르면 이날 오후 4시 37분께 군포시 산본동 한 <e1>아파트 12층에서 불이 나</e1> <e2>4명이 숨졌다</e2>.
화재:인적사고	아파트에서 불이 나	4명이 숨지는 참변이 발생	경기도 군포의 한 <e1>아파트에서 불이 나</e1> <e2>4명이 숨지는 참변이 발생</e2>했다.
화재:인적사고	인테리어 공사	화재가 난 것	소방당국은 해당 아파트에서 <e1>인테리어 공사</e1>를 하다 <e2>화재가 난 것</e2>으로 보고 정확한 화재 경위를 조사하고 있다.
화재:인적사고	고층아파트에서 불이 나	4명이 숨지고 7명이 다쳤다	1일 경기 군포시의 한 <e1>고층아파트에서 불이 나</e1> <e2>4명이 숨지고 7명이 다쳤다</e2>.
화재:인적사고	원룸에서 불이 나	전모(80)씨가 숨졌다	3일 오후 7시 30분께 경기도 수원시 영통구 매탄동 4층짜리 빌라 1층 <e1>원룸에서 불이 나</e1> 집 안에 있던 <e2>전모(80)씨가 숨졌다</e2>.
화재:인적사고	다세대주택에서 불이 나	50대 남성 A 씨가 숨졌습니다	오늘 새벽 3시 50분쯤 경기 수원시에 있는 <e1>다세대주택에서 불이 나</e1> <e2>50대 남성 A 씨가 숨졌습니다</e2>.
화재:인적사고	다가구주택 2층에서 불이 나	주민 1명이 숨지고 1명이 크게 다쳤다	3일 오전 0시 9분쯤 경기도 안산시 상록구 본오동의 4층 짜리 <e1>다가구주택 2층에서 불이 나</e1> <e2>주민 1명이 숨지고 1명이 크게 다쳤다</e2>.
화재:인적사고	다세대주택 2층에서 불이 나	주민 1명이 숨지고 1명이 크게 다쳤다	3일 오전 0시 9분쯤 경기 안산시 상록구 4층짜리 한 <e1>다세대주택 2층에서 불이 나</e1> <e2>주민 1명이 숨지고 1명이 크게 다쳤다</e2>.
